Mean1,Median1,STD1,Variance1,Min1,Max1,Range1,IQR1,Kurtosis1,Skewness1,MAD1,RMS1,NumPeaks1,Energy1,ZCR1,FFT_Mean1,FFT_Std1,PSD_Mean1,PSD_Std1,Mean2,Median2,STD2,Variance2,Min2,Max2,Range2,IQR2,Kurtosis2,Skewness2,MAD2,RMS2,NumPeaks2,Energy2,ZCR2,FFT_Mean2,FFT_Std2,PSD_Mean2,PSD_Std2,Mean3,Median3,STD3,Variance3,Min3,Max3,Range3,IQR3,Kurtosis3,Skewness3,MAD3,RMS3,NumPeaks3,Energy3,ZCR3,FFT_Mean3,FFT_Std3,PSD_Mean3,PSD_Std3,Mean4,Median4,STD4,Variance4,Min4,Max4,Range4,IQR4,Kurtosis4,Skewness4,MAD4,RMS4,NumPeaks4,Energy4,ZCR4,FFT_Mean4,FFT_Std4,PSD_Mean4,PSD_Std4,Mean5,Median5,STD5,Variance5,Min5,Max5,Range5,IQR5,Kurtosis5,Skewness5,MAD5,RMS5,NumPeaks5,Energy5,ZCR5,FFT_Mean5,FFT_Std5,PSD_Mean5,PSD_Std5,Mean6,Median6,STD6,Variance6,Min6,Max6,Range6,IQR6,Kurtosis6,Skewness6,MAD6,RMS6,NumPeaks6,Energy6,ZCR6,FFT_Mean6,FFT_Std6,PSD_Mean6,PSD_Std6,Mean7,Median7,STD7,Variance7,Min7,Max7,Range7,IQR7,Kurtosis7,Skewness7,MAD7,RMS7,NumPeaks7,Energy7,ZCR7,FFT_Mean7,FFT_Std7,PSD_Mean7,PSD_Std7,Class
0.030717,0.030388,0.027192,0.000739,-0.11007,0.17601,0.28608,0.032668,4.570659,0.213776,0.020659,0.041022,1575,10.527755,0.059863,0.00018,0.000622,0.000034,0.000217,0.001441,0.00123,0.018972,0.00036,-0.13838,0.18469,0.32307,0.021381,13.038977,0.326807,0.013561,0.019025,1596,2.264312,0.189978,0.000145,0.000193,0.000007,0.000018,0.051667,0.051784,0.028367,0.000805,-0.078043,0.14999,0.228033,0.03519,3.678941,-0.18812,0.021869,0.058941,1499,21.733612,0.021819,0.000213,0.000968,0.000069,0.000506,31.333983,31.3325,18.082492,326.976532,0.006,62.647,62.641,31.32,1.799749,-0.0001,15.658972,36.176549,1,8187494.517,0.00008,0.038269,0.603882,24.793287,218.890775,0.000164,0.000299,0.003628,0.000013,-0.021832,0.025815,0.047647,0.004114,6.792031,-0.129224,0.002657,0.003631,1701,0.082485,0.207241,0.000026,0.000038,0,0.000001,-0.001209,-0.001222,0.018648,0.000348,-0.096211,0.075552,0.171763,0.025167,4.398082,0.055293,0.014544,0.018686,1387,2.18438,0.044517,0.00007,0.000226,0.000007,0.000045,0.000209,0.000281,0.002484,0.000006,-0.013635,0.013195,0.02683,0.003048,4.973548,-0.206717,0.001897,0.002492,1591,0.038866,0.228501,0.00002,0.000024,0,0,Sit
-0.00104,-0.001102,0.020268,0.000411,-0.13622,0.13321,0.26943,0.022952,5.967801,0.100763,0.014967,0.020293,1701,2.569758,0.281811,0.000187,0.000177,0.000008,0.000011,0.000483,0.000702,0.016093,0.000259,-0.15662,0.12951,0.28613,0.020733,6.107333,-0.276112,0.012496,0.016099,1828,1.617205,0.329407,0.00016,0.000127,0.000005,0.000006,0.001547,0.001285,0.02315,0.000536,-0.09451,0.15099,0.2455,0.027409,4.300373,0.118424,0.017622,0.0232,1765,3.358657,0.286138,0.000212,0.000204,0.00001,0.000017,31.533822,31.5345,18.208288,331.541769,0.005,63.062,63.057,31.5355,1.799997,-0.000001,15.767611,36.412506,6,8273432.324,0.00008,0.038614,0.608559,25.24579,222.885871,0.000155,-0.000077,0.003476,0.000012,-0.01286,0.018842,0.031702,0.00478,3.578843,0.314268,0.00275,0.003479,990,0.075547,0.088221,0.00002,0.000039,0,0.000001,-0.000693,0.001704,0.01476,0.000218,-0.070733,0.069798,0.140531,0.021671,3.742196,-0.116193,0.011844,0.014775,823,1.36222,0.034535,0.000059,0.000178,0.000004,0.000026,-0.000023,0.000236,0.002179,0.000005,-0.028053,0.007693,0.035746,0.002487,23.998079,-2.017541,0.001577,0.002179,1026,0.029629,0.166907,0.000017,0.000022,0,0,Sit
-0.004222,-0.004941,0.017984,0.000323,-0.067404,0.080413,0.147817,0.022439,3.798359,0.306018,0.013884,0.018471,1562,2.072383,0.312232,0.000183,0.00016,0.000007,0.000007,0.001502,0.002138,0.020079,0.000403,-0.082502,0.076623,0.159125,0.026925,3.177816,-0.20097,0.015972,0.020133,1605,2.462096,0.257573,0.000186,0.00018,0.000008,0.000014,0.018398,0.018916,0.02599,0.000675,-0.08491,0.15376,0.23867,0.032449,3.361942,-0.022062,0.020249,0.031841,1518,6.158068,0.197316,0.000253,0.000399,0.00002,0.000061,32.0014,32.002,17.323115,300.090307,2.005,62,59.995,30,1.800021,-0.000003,15.00094,36.388604,6,8042768.51,0.000082,0.038315,0.620591,25.55629,225.627921,0.000327,-0.000076,0.002263,0.000005,-0.009674,0.009506,0.01918,0.003189,3.585732,0.026202,0.001779,0.002287,985,0.031762,0.22053,0.00002,0.000022,0,0,-0.002983,-0.001862,0.008745,0.000076,-0.044464,0.025833,0.070297,0.010651,3.649603,-0.4907,0.00672,0.009239,867,0.518497,0.101498,0.000047,0.000115,0.000002,0.000009,0.000256,0.000305,0.002232,0.000005,-0.009277,0.008835,0.018112,0.002136,3.340682,0.134187,0.001738,0.002247,1043,0.030662,0.182335,0.000018,0.000022,0,0,Sit
-0.013498,-0.012795,0.053982,0.002914,-1.2422,0.59495,1.83715,0.024961,229.810057,-12.030703,0.019356,0.055639,1591,18.905756,0.201981,0.000404,0.000611,0.000013,0.000038,-0.004854,-0.002901,0.063043,0.003974,-1.2889,1.0533,2.3422,0.024153,153.990058,-3.58226,0.021165,0.063225,1620,24.411925,0.290568,0.000468,0.000663,0.000019,0.000048,0.025483,0.026028,0.060829,0.0037,-0.51508,1.2471,1.76218,0.036196,200.530389,11.248038,0.025759,0.065947,1603,26.559285,0.137793,0.000455,0.000782,0.000029,0.000146,30.857598,30.858,17.819935,317.550094,0,61.714,61.714,30.864,1.799992,0.000018,15.431266,35.632702,20,7753993.353,0.000082,0.038549,0.601995,24.194415,213.60294,0.000194,0.000469,0.02845,0.000809,-0.69316,0.2954,0.98856,0.003465,345.259953,-13.720903,0.004751,0.028448,971,4.942282,0.137793,0.000184,0.000314,0.000001,0.000003,-0.002801,-0.000563,0.02279,0.000519,-0.11931,0.38801,0.50732,0.01761,95.557352,6.95549,0.011494,0.022959,837,3.219184,0.076388,0.000126,0.000268,0.000004,0.000025,-0.000121,-0.00037,0.026124,0.000682,-0.60368,0.28368,0.88736,0.003196,265.83078,-8.824859,0.004428,0.026122,964,4.167097,0.187408,0.000173,0.000286,0.000001,0.000003,Sit
-0.000883,-0.00084,0.015378,0.000236,-0.093081,0.068326,0.161407,0.01958,3.594756,-0.019706,0.012006,0.015402,1896,1.583244,0.34095,0.000151,0.000113,0.000005,0.000005,0.005983,0.00596,0.015015,0.000225,-0.066833,0.094121,0.160954,0.01936,4.136047,0.099498,0.011678,0.016162,1947,1.743392,0.309185,0.000152,0.000146,0.000005,0.000008,0.000713,0.00072,0.018314,0.000335,-0.10362,0.1018,0.20542,0.023097,4.192758,-0.019352,0.014158,0.018327,1887,2.241645,0.366272,0.000183,0.00013,0.000007,0.000006,32.959746,32.9585,19.029398,362.117998,0.008,65.91,65.902,32.957,1.800006,0.000026,16.4787,38.057963,17,9666678.85,0.000075,0.037945,0.615106,28.316866,250.001762,-0.00085,-0.00116,0.001815,0.000003,-0.009689,0.013748,0.023437,0.002136,6.024245,-0.145782,0.001361,0.002004,1264,0.026802,0.162346,0.000016,0.000021,0,0,-0.000117,-0.000031,0.005002,0.000025,-0.05542,0.035126,0.090546,0.004257,18.995174,-0.764693,0.003284,0.005003,1167,0.16703,0.150959,0.000034,0.000051,0.000001,0.000001,0.000617,0.000473,0.001397,0.000002,-0.009109,0.007935,0.017044,0.002136,5.200059,-0.227145,0.001049,0.001527,1367,0.015566,0.240411,0.000013,0.000015,0,0,Sit
-0.000149,0.000329,0.023125,0.000535,-0.08958,0.080305,0.169885,0.030694,3.150433,-0.121777,0.018305,0.023124,1398,3.174606,0.241115,0.000209,0.000215,0.000011,0.000018,-0.001357,-0.001619,0.019038,0.000362,-0.065542,0.092028,0.15757,0.025042,3.293867,0.118505,0.015011,0.019085,1527,2.16246,0.281876,0.000186,0.000164,0.000007,0.00001,-0.000005,0.000475,0.021053,0.000443,-0.093965,0.07431,0.168275,0.028547,3.064373,-0.060222,0.016802,0.021052,1619,2.631082,0.301752,0.000212,0.000172,0.000009,0.000013,35.000146,35.001,17.323777,300.113252,5.001,64.997,59.996,30.00425,1.799999,0.000003,15.001577,39.052182,5,9054357.953,0.000084,0.040142,0.679468,29.572789,261.089921,0.000012,-0.000107,0.002008,0.000004,-0.008629,0.00735,0.015979,0.002131,3.304471,0.179225,0.001564,0.002008,960,0.023933,0.229998,0.000019,0.000018,0,0,0.000052,0.001012,0.007748,0.00006,-0.028815,0.021252,0.050067,0.011718,2.621681,-0.193115,0.006361,0.007748,821,0.356387,0.082617,0.000043,0.000091,0.000001,0.000006,-0.000235,0.000113,0.002703,0.000007,-0.010539,0.009701,0.02024,0.003196,3.188631,-0.349462,0.002154,0.002713,885,0.043686,0.16953,0.000021,0.000029,0,0,Sit
-0.001625,-0.001594,0.013327,0.000178,-0.066813,0.077375,0.144188,0.017195,3.987512,0.052291,0.010418,0.013425,1868,1.172405,0.383474,0.00014,0.000092,0.000004,0.000002,-0.000475,-0.000394,0.016835,0.000283,-0.10233,0.12014,0.22247,0.021064,4.645145,-0.027029,0.012947,0.01684,1840,1.844711,0.332129,0.000163,0.000131,0.000006,0.000008,0.004545,0.004384,0.019794,0.000392,-0.13917,0.086638,0.225808,0.024709,4.378524,-0.033289,0.01528,0.020307,1799,2.682552,0.339508,0.000201,0.000162,0.000008,0.000008,32.874293,32.874,18.981842,360.310332,0.003,65.742,65.739,32.876,1.799995,0.000007,16.4375,37.960164,4,9373536.28,0.000077,0.038755,0.621459,27.406617,241.964234,-0.000262,-0.000702,0.001418,0.000002,-0.008159,0.012081,0.02024,0.001065,7.751652,0.359943,0.001076,0.001442,1245,0.013534,0.286011,0.000013,0.000013,0,0,-0.000619,-0.000756,0.004975,0.000025,-0.042301,0.02055,0.062851,0.006392,6.244481,-0.47481,0.003724,0.005013,1109,0.163471,0.115219,0.000028,0.000056,0,0.000002,-0.000159,0.00022,0.001462,0.000002,-0.011498,0.015133,0.026631,0.001065,9.81245,0.427866,0.001109,0.00147,1222,0.014062,0.287702,0.000014,0.000012,0,0,Sit
-0.011246,-0.011009,0.023112,0.000534,-0.10971,0.080495,0.190205,0.02407,5.044149,-0.159594,0.016653,0.025701,1560,4.150961,0.229551,0.000207,0.000287,0.000013,0.000027,0.006407,0.005975,0.018218,0.000332,-0.059946,0.14416,0.204106,0.023129,4.184509,0.242885,0.014161,0.01931,1773,2.343253,0.301798,0.000179,0.000184,0.000007,0.000011,0.005864,0.007143,0.026092,0.000681,-0.12096,0.087212,0.208172,0.030914,4.09448,-0.463975,0.019826,0.02674,1595,4.493381,0.277132,0.000236,0.000252,0.000014,0.000025,31.040394,31.042,17.919467,321.107308,0.011,62.068,62.057,31.0385,1.800008,-0.000003,15.517462,35.84079,7,8072189.179,0.00008,0.03776,0.596924,25.138735,221.941199,-0.000483,-0.000244,0.002571,0.000007,-0.030075,0.017868,0.047943,0.002136,25.83521,-2.000954,0.001713,0.002615,1070,0.042986,0.218889,0.00002,0.000027,0,0,-0.001888,-0.001617,0.011901,0.000142,-0.041031,0.033539,0.07457,0.012787,3.292248,-0.343551,0.008855,0.012049,914,0.912269,0.087763,0.000057,0.000143,0.000003,0.000014,0.001377,0.00119,0.0025,0.000006,-0.00946,0.025696,0.035156,0.002136,8.649692,0.743819,0.001837,0.002854,1071,0.051195,0.122931,0.00002,0.000035,0,0,Sit
-0.001828,-0.001695,0.025379,0.000644,-0.19563,0.17036,0.36599,0.026611,7.396437,0.117689,0.018193,0.025443,1543,4.063455,0.283336,0.000223,0.000232,0.000012,0.000019,-0.003248,-0.002904,0.021538,0.000464,-0.22521,0.1805,0.40571,0.02547,13.671462,-0.79122,0.015749,0.02178,1652,2.977613,0.279831,0.000199,0.000194,0.000008,0.000012,0.00107,0.001028,0.020327,0.000413,-0.10825,0.15504,0.26329,0.024717,5.918525,0.207884,0.015464,0.020354,1716,2.600417,0.333679,0.000202,0.00016,0.000007,0.000009,31.719657,31.719,18.316232,335.484352,0.002,63.436,63.434,31.7195,1.799984,0.000015,15.861076,36.627415,5,8421019.358,0.00008,0.038639,0.610396,26.312772,232.306422,0.000457,-0.000037,0.002999,0.000009,-0.065227,0.027451,0.092678,0.002986,125.176457,-4.722809,0.001631,0.003034,1107,0.05777,0.175801,0.000022,0.000032,0,0,-0.000286,-0.000902,0.007402,0.000055,-0.044485,0.05565,0.100135,0.009587,5.072494,0.21593,0.005695,0.007407,880,0.344366,0.090569,0.000043,0.000083,0.000001,0.000004,-0.000374,-0.000866,0.002951,0.000009,-0.023602,0.048836,0.072438,0.003196,43.479299,1.859181,0.002039,0.002975,1025,0.055541,0.150151,0.000022,0.000031,0,0,Sit
0.000077,-0.000018,0.016061,0.000258,-0.070011,0.079329,0.14934,0.020282,3.574467,0.062156,0.012521,0.01606,1776,1.699263,0.330525,0.000155,0.000122,0.000005,0.000006,-0.000602,-0.000658,0.015592,0.000243,-0.059196,0.081016,0.140212,0.019925,3.66634,0.066292,0.012155,0.015602,1862,1.603746,0.331891,0.000151,0.000119,0.000005,0.000006,-0.000393,-0.000506,0.026517,0.000703,-0.16545,0.14409,0.30954,0.030908,5.301488,-0.09423,0.01984,0.026518,1722,4.632841,0.277398,0.000232,0.00023,0.000014,0.000023,32.540357,32.5395,18.788374,353.002999,0.007,65.075,65.068,32.5385,1.799977,-0.000004,16.270021,37.57425,10,9301098.165,0.000076,0.037911,0.611222,27.242841,240.518979,0.000111,0.000488,0.001595,0.000003,-0.005905,0.009003,0.014908,0.002136,4.005486,0.15209,0.001256,0.001599,1216,0.016846,0.258424,0.000015,0.000013,0,0,-0.000072,0.000595,0.014871,0.000221,-0.065445,0.058121,0.123566,0.015976,3.897646,-0.23005,0.010967,0.01487,892,1.456636,0.068685,0.000058,0.000174,0.000005,0.000025,-0.000121,-0.000214,0.002477,0.000006,-0.010864,0.014694,0.025558,0.003204,4.398262,-0.046229,0.001872,0.00248,1078,0.04051,0.1886,0.000019,0.000024,0,0,Sit
0.003448,0.00319,0.020381,0.000415,-0.078622,0.089806,0.168428,0.024004,4.106616,0.127198,0.01543,0.020669,1695,2.781592,0.289433,0.000183,0.000184,0.000009,0.000013,-0.0001,-0.000362,0.015297,0.000234,-0.071801,0.06193,0.133731,0.02056,3.173203,-0.00709,0.0122,0.015296,1839,1.52346,0.334127,0.000153,0.000112,0.000005,0.000005,-0.003248,-0.002981,0.016923,0.000286,-0.080509,0.054513,0.135022,0.021725,3.489746,-0.188247,0.01326,0.017231,1858,1.933086,0.348871,0.000172,0.000132,0.000006,0.000006,32.909768,32.91,18.999462,360.979564,0.016,65.809,65.793,32.90575,1.799995,0.000004,16.452757,37.999697,2,9401733.905,0.000077,0.038759,0.621831,27.413301,242.023321,-0.000137,-0.000433,0.002158,0.000005,-0.00789,0.009155,0.017044,0.002174,4.026919,0.371011,0.001652,0.002162,1025,0.030436,0.19206,0.000017,0.000021,0,0,0.000738,0.001089,0.00841,0.000071,-0.023412,0.033046,0.056458,0.011678,2.753097,-0.041136,0.006714,0.008441,879,0.463964,0.066733,0.000038,0.000098,0.000001,0.000008,-0.000126,0.000213,0.003093,0.00001,-0.011505,0.0098,0.021305,0.004261,2.916476,-0.054804,0.002473,0.003096,1007,0.062394,0.123253,0.000019,0.000033,0,0.000001,Sit
0.004366,0.004309,0.01788,0.00032,-0.060638,0.069086,0.129724,0.024634,2.858237,-0.00221,0.014405,0.018404,1661,2.05562,0.275251,0.000175,0.000168,0.000007,0.000011,-0.003292,-0.003543,0.019067,0.000364,-0.081179,0.090289,0.171468,0.024816,3.457454,0.135379,0.014971,0.019348,1577,2.271878,0.279041,0.000187,0.000169,0.000008,0.00001,-0.004065,-0.003803,0.021495,0.000462,-0.085525,0.074862,0.160387,0.028431,3.121386,-0.00851,0.017045,0.021874,1662,2.90392,0.300132,0.000214,0.000189,0.00001,0.000013,30.677721,30.677,17.709891,313.64024,0.011,61.345,61.334,30.6715,1.79999,0.000012,15.335962,35.421902,3,7614841.968,0.000082,0.038534,0.600321,24.209632,213.737238,0.000777,0.001375,0.003611,0.000013,-0.015666,0.017357,0.033023,0.005326,3.714347,-0.070554,0.002824,0.003693,849,0.082772,0.117565,0.000025,0.000041,0,0.000001,0.000984,0.002467,0.014148,0.0002,-0.039079,0.03549,0.074569,0.02024,2.411424,-0.248822,0.011515,0.014181,713,1.220414,0.049349,0.000055,0.000174,0.000004,0.000026,0.000116,0.00003,0.002293,0.000005,-0.008492,0.013878,0.02237,0.003196,3.665097,-0.035367,0.001803,0.002296,1014,0.03199,0.133053,0.000018,0.000024,0,0,Sit
0.006041,0.006085,0.016738,0.00028,-0.056918,0.077129,0.134047,0.020488,3.831486,0.218682,0.012844,0.017793,1615,1.907866,0.303601,0.000172,0.000171,0.000006,0.000009,0.00001,-0.000116,0.014247,0.000203,-0.047232,0.054456,0.101688,0.01916,3.027977,0.071086,0.011356,0.014246,1723,1.222917,0.350896,0.000149,0.000106,0.000004,0.000004,-0.010247,-0.010139,0.021869,0.000478,-0.098672,0.084163,0.182835,0.027741,3.516279,-0.111293,0.017012,0.024149,1639,3.514086,0.269748,0.000219,0.000257,0.000012,0.000025,30.459654,30.459,17.584337,309.208902,0.014,60.908,60.894,30.457,1.799996,0.000001,15.227223,35.170273,1,7453849.137,0.000083,0.038505,0.598122,24.208673,213.728808,-0.000252,-0.000689,0.001216,0.000001,-0.00495,0.004637,0.009587,0.001065,3.489421,0.234397,0.000978,0.001242,1156,0.009289,0.297461,0.000012,0.000011,0,0,0.00202,0.002517,0.005351,0.000029,-0.01483,0.018496,0.033326,0.007457,2.694862,-0.330608,0.004298,0.005719,995,0.197078,0.041072,0.000029,0.000072,0.000001,0.000004,-0.000244,0.00025,0.001292,0.000002,-0.005077,0.004511,0.009587,0.001065,3.206917,-0.029126,0.001049,0.001315,1135,0.010421,0.271241,0.000013,0.000012,0,0,Sit
-0.009059,-0.009452,0.025608,0.000656,-0.12609,0.13339,0.25948,0.02949,5.043944,0.329645,0.019154,0.027161,1511,4.612308,0.212812,0.000222,0.000286,0.000015,0.000026,0.004932,0.004864,0.017735,0.000315,-0.076758,0.077069,0.153827,0.0225,3.459943,0.006697,0.013854,0.018407,1726,2.11828,0.275832,0.00017,0.000171,0.000007,0.00001,0.011299,0.012424,0.031569,0.000997,-0.11193,0.11508,0.22701,0.035948,4.020523,-0.317812,0.023679,0.033528,1514,7.027851,0.232486,0.000269,0.000357,0.000022,0.000044,30.869732,30.869,17.827467,317.818587,0.005,61.74,61.735,30.8755,1.8,0.000007,15.437793,35.646993,13,7944467.238,0.00008,0.037738,0.595185,24.102518,212.792243,-0.000244,-0.000397,0.003393,0.000012,-0.014252,0.019836,0.034088,0.004257,5.262889,0.585582,0.002487,0.003401,986,0.072323,0.145793,0.000024,0.000036,0,0.000001,-0.00241,0.001175,0.02466,0.000608,-0.12453,0.071472,0.196002,0.029831,4.078371,-0.584642,0.018847,0.024776,663,3.837662,0.056862,0.000097,0.0003,0.000013,0.00007,0.000713,0.000549,0.003035,0.000009,-0.016495,0.013336,0.029831,0.003204,4.483237,-0.2002,0.002279,0.003117,977,0.060757,0.160349,0.000023,0.000033,0,0,Sit
-0.002606,-0.002642,0.020687,0.000428,-0.11632,0.14108,0.2574,0.024738,5.879757,0.07425,0.01554,0.020849,1618,2.724462,0.300973,0.000195,0.00018,0.000009,0.000011,-0.001031,-0.000474,0.021071,0.000444,-0.14602,0.096429,0.242449,0.026419,5.212754,-0.304875,0.016277,0.021094,1668,2.789091,0.277521,0.000198,0.000178,0.000008,0.000013,0.005424,0.005163,0.020397,0.000416,-0.10055,0.09122,0.19177,0.025353,4.016547,0.035553,0.015718,0.021105,1738,2.79177,0.32969,0.000209,0.000179,0.000009,0.00001,31.679728,31.679,18.290079,334.526987,0.01,63.352,63.342,31.6775,1.799998,0.000001,15.83841,36.579759,3,8387077.804,0.00008,0.038631,0.610001,25.251296,222.934398,0.000404,0.000246,0.002652,0.000007,-0.012537,0.01303,0.025567,0.003196,5.186125,-0.454615,0.001931,0.002683,1051,0.045105,0.146698,0.000019,0.000029,0,0.000001,-0.001124,0.000083,0.010078,0.000102,-0.049984,0.067195,0.117179,0.008522,6.489049,-0.131438,0.007024,0.01014,876,0.644424,0.087668,0.000044,0.000121,0.000002,0.000012,-0.000012,0.000546,0.003496,0.000012,-0.018629,0.025047,0.043676,0.003196,8.322842,-0.143128,0.002386,0.003496,1023,0.076606,0.151962,0.000022,0.000039,0,0.000001,Sit
-0.00241,-0.002821,0.021625,0.000468,-0.10103,0.11415,0.21518,0.026371,4.280282,0.352503,0.016574,0.021758,1522,2.956788,0.285703,0.000211,0.00018,0.000009,0.00001,0.006558,0.006915,0.018224,0.000332,-0.088151,0.092824,0.180975,0.023487,3.583263,-0.144934,0.014305,0.019366,1660,2.342617,0.273375,0.000179,0.000187,0.000007,0.000011,0.015333,0.016448,0.033314,0.00111,-0.13905,0.15173,0.29078,0.041147,3.830792,-0.325921,0.025791,0.036671,1458,8.399165,0.206932,0.000296,0.000406,0.000027,0.000053,30.849836,30.8495,17.81001,317.196452,0.009,61.69,61.681,30.854,1.799999,-0.000002,15.422685,35.621034,18,7925287.456,0.00008,0.037739,0.595058,24.114033,212.89393,-0.000419,-0.000397,0.002604,0.000007,-0.012115,0.011322,0.023437,0.004257,3.523135,0.087271,0.002011,0.002637,996,0.043443,0.177794,0.000021,0.000027,0,0,-0.002699,-0.002029,0.028308,0.000801,-0.13199,0.075745,0.207735,0.039414,3.435179,-0.210991,0.022371,0.028434,707,5.049763,0.038825,0.000104,0.000346,0.000017,0.000103,0.000964,0.000549,0.003053,0.000009,-0.016495,0.014404,0.030899,0.003204,4.229073,-0.232782,0.002361,0.003201,1002,0.064005,0.159062,0.000023,0.000035,0,0.000001,Sit
0.034449,0.03383,0.017665,0.000312,-0.047012,0.10731,0.154322,0.022698,3.482904,0.166597,0.013867,0.038713,1546,9.226074,0.028021,0.000155,0.000642,0.00003,0.000222,-0.001745,-0.002027,0.015741,0.000248,-0.065985,0.056987,0.122972,0.020878,3.118705,0.04176,0.012478,0.015836,1416,1.543829,0.220029,0.000135,0.000152,0.000005,0.000009,0.013381,0.014508,0.030527,0.000932,-0.12548,0.11936,0.24484,0.04014,3.088732,-0.195038,0.024218,0.033329,1421,6.838073,0.133609,0.00022,0.000402,0.000022,0.000098,30.780183,30.78,17.772297,315.854531,0.005,61.555,61.55,30.78,1.799999,0.000001,15.390015,35.541847,0,7776399.943,0.000081,0.038162,0.598036,24.713875,218.189703,-0.00012,-0.000153,0.002323,0.000005,-0.010195,0.008326,0.018521,0.003085,3.260543,-0.092915,0.00183,0.002326,1697,0.033292,0.258528,0.00002,0.000022,0,0,-0.000004,0.000183,0.010009,0.0001,-0.030079,0.046835,0.076914,0.013751,3.052886,0.082813,0.008062,0.010008,1444,0.616577,0.071881,0.000047,0.000119,0.000002,0.000011,0.000409,0.000495,0.002398,0.000006,-0.017312,0.01146,0.028772,0.00303,7.673607,-0.832201,0.001803,0.002433,1513,0.036434,0.226365,0.00002,0.000024,0,0,Sit
-0.000729,-0.00082,0.020966,0.00044,-0.098801,0.098791,0.197592,0.023552,4.769975,0.33832,0.015601,0.020977,1536,2.633256,0.310244,0.000201,0.000182,0.000009,0.000012,-0.000229,0.000045,0.017253,0.000298,-0.13587,0.11164,0.24751,0.021881,5.795583,-0.23018,0.013274,0.017253,1616,1.781322,0.30757,0.000174,0.00014,0.000006,0.000007,0.000797,0.000541,0.02611,0.000682,-0.098282,0.10705,0.205332,0.030427,3.742469,0.065814,0.019855,0.02612,1512,4.082508,0.289355,0.000241,0.000237,0.000014,0.000023,30.239404,30.239,17.461462,304.902654,0.002,60.475,60.473,30.2415,1.8,0.000006,15.120805,34.918093,7,7296131.005,0.000084,0.038479,0.59589,23.174682,204.599422,0.000505,0.000173,0.002088,0.000004,-0.008349,0.016152,0.024501,0.002131,6.188191,0.678983,0.001581,0.002148,1007,0.027615,0.189756,0.000018,0.000022,0,0,-0.00028,0.000779,0.007705,0.000059,-0.024787,0.032737,0.057524,0.010653,2.926445,-0.079175,0.006071,0.007709,832,0.355648,0.090993,0.000037,0.000092,0.000001,0.000006,0.000254,0.000756,0.001592,0.000003,-0.006701,0.007147,0.013848,0.001065,3.388721,-0.074057,0.00128,0.001612,1023,0.015541,0.242062,0.000015,0.000015,0,0,Sit
-0.007232,-0.008201,0.031518,0.000993,-0.16943,0.20136,0.37079,0.034249,5.408003,0.313346,0.023105,0.032334,1358,6.379653,0.240003,0.00026,0.000335,0.000021,0.000041,0.002476,0.002149,0.019257,0.000371,-0.11107,0.095777,0.206847,0.023991,4.353663,0.002585,0.014772,0.019414,1615,2.299832,0.286218,0.00018,0.000174,0.000007,0.000011,0.011249,0.01144,0.02419,0.000585,-0.12349,0.14041,0.2639,0.02978,4.34196,-0.051819,0.018555,0.026676,1687,4.342143,0.230662,0.000227,0.000293,0.000014,0.000032,30.840741,30.841,17.806217,317.06136,0.006,61.674,61.668,30.84,1.799998,0.000005,15.419376,35.611244,6,7738316.774,0.000082,0.038545,0.601844,24.205114,213.697433,-0.000373,-0.000539,0.003529,0.000012,-0.021845,0.018742,0.040587,0.004261,6.261169,0.020569,0.002574,0.003548,837,0.076833,0.134792,0.000025,0.000038,0,0.000001,-0.001994,-0.00226,0.007573,0.000057,-0.031022,0.037154,0.068176,0.008522,4.442756,0.003518,0.005685,0.007831,758,0.374175,0.087103,0.000043,0.000094,0.000001,0.000004,0.000351,-0.00021,0.00351,0.000012,-0.024711,0.0179,0.042611,0.004261,4.951039,-0.116633,0.002707,0.003527,878,0.075919,0.144133,0.000024,0.000039,0,0.000001,Sit
-0.001692,-0.001773,0.022692,0.000515,-0.10815,0.083739,0.191889,0.027294,4.023007,-0.184204,0.017301,0.022753,1521,3.242911,0.284243,0.000211,0.000197,0.00001,0.000015,0.005379,0.005413,0.018078,0.000327,-0.096517,0.091018,0.187535,0.02385,3.695029,-0.159796,0.014163,0.01886,1734,2.228105,0.2678,0.000172,0.000178,0.000007,0.000012,0.014989,0.015581,0.028357,0.000804,-0.16285,0.15671,0.31956,0.035082,4.412496,-0.204066,0.021795,0.032073,1564,6.443575,0.212723,0.000258,0.000365,0.00002,0.000046,30.938085,30.9375,17.861758,319.042407,0.008,61.867,61.859,30.935,1.799995,0.000002,15.4675,35.723334,16,7993844.717,0.00008,0.037748,0.595909,24.113526,212.889405,-0.000265,-0.000397,0.00338,0.000011,-0.013184,0.019836,0.03302,0.004257,4.354901,0.259782,0.002581,0.00339,949,0.071986,0.143119,0.000024,0.000036,0,0.000001,-0.001967,-0.000961,0.01726,0.000298,-0.10641,0.090652,0.197062,0.01918,6.015688,-0.32618,0.01277,0.01737,814,1.889949,0.062979,0.00007,0.000209,0.000006,0.000035,0.000999,0.000549,0.002631,0.000007,-0.011169,0.01973,0.030899,0.003204,6.131712,0.289113,0.001949,0.002814,1088,0.049601,0.159722,0.00002,0.000032,0,0,Sit
